序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
2080,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,50,臺中市,豐原區,0,0,0,6,,,,,,,,,,,,,,,02,,,,B03,,,02,,,59,,1,13,04,120.722373,24.279347,3
2081,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,52,臺中市,東區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,17,3,10,5,B03,7,01,02,01,,51,51,1,13,04,120.707990,24.148712,2
2082,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,53,臺中市,北屯區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,15,3,10,2,C03,7,09,02,13,,21,21,1,12,04,120.714946,24.174145,2
2083,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,54,臺中市,大里區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,2,11,3,10,1,C03,7,09,09,11,,01,01,1,06,04,120.707797,24.097488,2
2084,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,55,臺中市,西屯區,0,3,0,7,6,04,02,1,5,4,6,6,4,4,10,5,5,2,15,2,09,1,C03,7,09,02,11,,15,15,1,13,04,120.617304,24.187969,2
2085,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,57,臺中市,太平區,0,0,0,7,6,,,,,,,,,,,,,,,,,,C03,,,02,12,,42,42,1,12,04,120.726595,24.149781,3
2086,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,17,58,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,09,3,10,3,B03,7,02,02,03,,49,49,1,12,04,120.649932,24.141990,2
2087,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,00,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,86,,1,,,120.649255,24.215266,3
2088,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,01,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,84,,1,12,04,120.723666,24.136699,3
2089,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,02,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,B03,7,09,02,02,,08,08,1,12,04,120.682562,24.123754,2
2090,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,A12,,,01,,,07,07,1,13,04,120.719475,24.163003,3
2091,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,13,04,120.703930,24.181651,3
2092,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,05,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,1,14,3,10,3,B03,7,02,02,03,,49,49,1,13,04,120.642045,24.157102,2
2093,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,06,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,A12,,,01,,,40,,1,13,04,120.636008,24.182820,3
2094,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,07,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,09,,,84,84,1,06,04,120.698852,24.125078,3
2095,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,07,臺中市,北屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,C03,7,05,02,13,,14,14,1,12,04,120.661870,24.182599,2
2096,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,10,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,84,1,12,04,120.683152,24.134490,3
2097,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,12,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,59,,1,12,04,120.704008,24.203493,3
2098,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,18,臺中市,北區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,05,5,5,2,16,2,09,1,C03,7,06,02,11,,11,11,1,06,04,120.676818,24.163314,2
2099,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,19,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,78,,1,06,04,120.644213,24.139137,3
2100,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,20,臺中市,北屯區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,04,3,5,2,12,2,09,1,C03,7,09,02,12,,08,01,1,12,04,120.712265,24.172598,2
2101,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,21,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,56,,1,13,04,120.628035,24.161212,3
2102,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,21,臺中市,西屯區,0,2,0,7,6,03,01,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,B03,7,06,02,06,,11,11,1,13,04,120.618740,24.187802,2
2103,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,22,臺中市,大里區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,03,4,4,1,16,3,10,5,B12,7,06,02,16,,11,11,1,13,04,120.686536,24.095159,2
2104,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,23,臺中市,清水區,0,0,0,7,6,04,01,1,4,4,6,6,1,1,08,3,4,1,13,,,,B03,,,01,,,59,59,1,12,04,120.561930,24.237650,3
2105,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,24,臺中市,龍井區,0,1,0,7,6,03,02,1,5,4,6,6,3,1,05,5,5,2,30,2,09,5,F01,7,09,02,12,,06,06,1,04,04,120.574215,24.196006,2
2106,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,26,臺中市,南屯區,0,0,0,6,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,12,04,120.641686,24.146869,3
2107,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,27,臺中市,西屯區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,12,2,09,1,C03,7,06,02,14,,48,48,1,12,04,120.637606,24.179211,2
2108,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,30,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,07,,1,06,04,120.569260,24.219997,4
2109,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,31,臺中市,西屯區,0,2,0,7,6,04,02,1,5,4,6,6,2,1,01,3,5,1,17,2,09,1,C03,7,09,02,11,,84,84,1,13,04,120.651816,24.165933,2
2110,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,36,臺中市,南區,0,0,0,6,,,,,,,,,,,,,,,,,,,C03,,,02,,,84,,1,12,04,120.658608,24.111729,3
2111,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,38,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,08,,1,12,04,120.666927,24.153191,3
2112,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,38,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,59,1,13,04,120.624933,24.106884,3
2113,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,40,臺中市,大里區,0,1,0,7,6,05,20,1,5,4,6,6,2,1,10,5,5,2,03,3,10,3,B03,7,06,02,08,,10,10,1,12,04,120.668201,24.098635,2
2114,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,40,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,20,,1,06,04,120.538681,24.249161,3
2115,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,41,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,13,04,120.657717,24.149743,3
2116,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,42,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,11,,1,12,04,120.663855,24.140035,3
2117,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,42,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,65,65,1,13,04,120.623497,24.149515,3
2118,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,44,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,50,50,1,13,04,120.678502,24.108523,3
2119,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,45,臺中市,大里區,0,2,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,03,2,09,1,C03,7,09,02,11,,21,21,1,06,04,120.687120,24.120887,2
2120,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,46,臺中市,北區,0,2,0,7,6,04,04,1,5,4,6,6,1,1,05,5,5,2,17,2,09,2,C03,7,01,02,14,,51,51,1,13,04,120.679365,24.167124,2
2121,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,50,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,1,C03,7,09,01,12,,12,12,1,12,04,120.644934,24.175421,2
2122,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,51,臺中市,新社區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,01,,,49,,1,12,04,120.799227,24.228562,3
2123,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,55,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B13,,,02,,,50,50,1,13,04,120.671867,24.169707,3
2124,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,58,臺中市,大雅區,0,1,0,7,6,04,02,1,5,4,6,6,4,4,05,5,5,2,17,2,09,1,C03,7,06,02,11,,48,48,1,13,04,120.652383,24.223789,2
2125,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,18,58,臺中市,西區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,1,15,3,10,1,C03,7,09,02,12,,15,15,1,12,04,120.670724,24.134635,2
2126,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,00,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,11,,,84,,1,06,04,120.669418,24.180265,3
2127,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,02,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,85,,1,12,04,120.661502,24.152372,3
2128,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,02,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,01,,,84,84,1,13,04,120.708827,24.143304,3
2129,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,04,臺中市,西區,0,0,0,7,6,03,02,1,5,4,6,6,1,1,03,4,5,2,12,,,,B03,,,02,,,40,,1,13,04,120.662608,24.140163,3
2130,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,04,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,08,,1,12,04,120.715087,24.249092,3
2131,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,07,臺中市,北屯區,0,1,0,7,6,08,21,2,5,4,6,6,4,4,10,5,5,2,09,2,01,6,F01,7,09,02,15,,84,84,1,12,04,120.728263,24.160704,2
2132,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,09,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,13,04,120.692655,24.161800,3
2133,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,09,臺中市,龍井區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,B03,7,05,02,06,,47,47,1,06,04,120.540190,24.210471,2
2134,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,13,臺中市,大雅區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,01,4,5,1,17,3,10,1,C03,7,09,02,11,,25,25,1,13,04,120.613962,24.215243,2
2135,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,27,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,30,,,,C03,,,01,,,84,,1,13,04,120.661510,24.137386,3
2136,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,28,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,01,,,08,,1,06,04,120.638437,24.362220,3
2137,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,31,臺中市,北區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,17,3,10,6,B03,8,13,10,08,,77,77,1,12,04,120.680916,24.167728,3
2138,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,36,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,12,04,120.659155,24.157614,3
2139,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,40,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,06,04,120.645475,24.148749,3
2140,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,45,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,59,,1,13,04,120.665426,24.174190,3
2141,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,47,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,06,04,120.688470,24.201012,3
2142,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,48,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,1,1,05,5,4,2,09,3,10,1,C03,7,06,02,14,,10,10,1,12,04,120.609707,24.138486,2
2143,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,48,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.688032,24.200897,3
2144,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,19,59,臺中市,南屯區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,09,5,4,2,17,2,09,1,C03,7,08,02,16,,59,59,1,06,04,120.628459,24.119546,2
2145,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,05,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,13,04,120.602200,24.107705,3
2146,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,06,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,4,5,2,13,3,10,3,B03,7,15,01,01,,56,56,1,12,04,120.622822,24.146415,2
2147,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,10,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.689303,24.162828,3
2148,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,10,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,06,04,120.570788,24.203904,3
2149,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,20,臺中市,太平區,0,3,0,7,6,03,04,1,5,4,6,6,1,1,05,2,5,2,13,3,10,3,B03,7,15,02,01,,84,84,1,12,04,120.712733,24.125528,2
2150,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,29,臺中市,烏日區,0,1,0,7,6,11,08,1,5,4,3,3,4,4,01,4,4,2,17,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.632742,24.110091,2
2151,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,39,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,08,,1,12,04,120.695077,24.102470,3
2152,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,20,40,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,2,C03,7,09,02,12,,06,06,1,13,04,120.726803,24.149904,2
2153,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,04,臺中市,北區,0,1,0,7,6,04,09,1,5,4,6,6,4,4,05,4,5,2,14,3,10,1,C03,7,02,02,13,,49,49,1,12,02,120.683130,24.159196,2
2154,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,14,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,07,1,05,04,120.683776,24.118959,3
2155,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,14,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,06,04,120.703629,24.096148,3
2156,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,17,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,01,4,5,2,03,3,10,3,B03,7,06,02,04,,10,10,1,12,04,120.702527,24.186479,2
2157,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,19,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,09,,,,F01,,,01,,,59,,1,02,04,120.696353,24.162834,4
2158,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,32,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,01,,,49,,1,12,04,120.677575,24.212496,3
2159,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,35,臺中市,南區,0,1,0,6,6,13,07,1,5,4,6,6,4,4,05,4,5,2,17,3,10,3,B03,7,09,02,02,,08,01,1,12,04,120.652498,24.122127,2
2160,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,40,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,12,04,120.561306,24.233794,3
2161,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,42,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,13,3,10,3,B03,7,09,02,08,,07,07,1,12,04,120.662830,24.163629,2
2162,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,58,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,21,21,1,12,04,120.622643,24.150214,3
2163,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,21,59,臺中市,北區,0,2,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,1,C03,7,09,02,12,,42,42,1,12,04,120.681553,24.155745,2
2164,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,22,00,臺中市,豐原區,0,1,0,6,6,04,02,1,5,4,6,6,1,1,10,5,5,2,12,3,10,5,B03,7,05,02,06,,02,02,1,12,04,120.716753,24.244174,2
2165,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,22,10,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,87,,1,12,04,120.653463,24.166396,3
2166,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,22,12,臺中市,北區,0,0,0,7,6,04,09,1,5,4,6,6,1,1,01,4,5,2,13,3,10,3,B03,7,09,01,05,,59,84,1,12,04,120.687813,24.165232,3
2167,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,22,44,臺中市,西屯區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,13,2,09,5,C03,7,09,02,11,,07,07,1,13,04,120.617556,24.193169,2
2168,66000,387130000C,(04)23274275,(04)23288582,2024,05,06,22,46,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,01,,25,25,1,12,04,120.721072,24.174065,2
2169,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,00,11,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,13,04,120.633749,24.161646,3
2170,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,00,13,臺中市,北屯區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,03,4,4,2,17,2,01,3,B03,7,09,02,05,,58,58,1,12,04,120.685811,24.173606,2
2171,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,00,45,臺中市,南屯區,0,1,0,7,6,05,01,1,5,4,6,6,2,1,10,5,5,2,13,3,10,3,B03,7,07,02,01,,54,54,1,12,04,120.647775,24.142600,2
2172,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,00,47,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,09,,,,B03,,,02,,,59,,1,12,04,120.646952,24.144647,3
2173,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,01,30,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,11,,,50,50,1,12,04,120.634158,24.159127,3
2174,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,02,20,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B12,,,09,,,84,119,1,12,04,120.659171,24.136592,3
2175,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,02,21,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,51,51,1,13,04,120.683410,24.141041,3
2176,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,02,50,臺中市,潭子區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,5,5,2,17,2,09,2,C03,7,06,02,14,,84,84,1,04,04,120.700425,24.211407,2
2177,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,03,32,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,B01,7,09,02,02,,21,21,1,12,04,120.668275,24.200697,2
2178,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,05,29,臺中市,豐原區,0,3,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,13,2,09,2,C03,7,09,02,11,,07,07,1,05,04,120.703123,24.249458,2
2179,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,05,39,臺中市,北屯區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,13,2,08,1,C03,7,09,02,11,,84,84,1,12,04,120.697636,24.168629,2
2180,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,05,50,臺中市,新社區,0,0,0,7,,,,,,,,,,,,,,,19,,,,B12,,,02,,,84,,1,12,04,120.820774,24.210036,3
2181,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,24,臺中市,北區,0,2,0,7,6,04,02,1,5,4,6,6,2,1,03,2,3,2,12,2,09,5,C03,7,06,02,14,,11,11,1,13,04,120.691825,24.160146,2
2182,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,26,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,17,,,,A05,,,09,,,84,,1,12,04,120.655737,24.115284,3
2183,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,43,臺中市,太平區,0,3,0,7,6,03,01,1,5,4,6,6,1,1,05,5,5,2,17,2,09,1,C03,7,09,02,12,,85,85,1,12,04,120.711876,24.148212,2
2184,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,47,臺中市,太平區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,5,5,2,18,2,09,2,C03,7,09,02,14,,84,84,1,12,04,120.715324,24.155614,2
2185,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,48,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,09,,,49,,1,13,04,120.692147,24.220134,3
2186,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,50,臺中市,東區,0,1,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,12,3,10,1,C03,7,04,02,12,,08,08,1,12,04,120.701039,24.144610,2
2187,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,06,50,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,119,,1,,,120.698540,24.168082,4
2188,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,01,臺中市,沙鹿區,0,1,0,7,6,04,08,1,5,4,6,6,2,1,10,5,5,2,17,4,11,2,C03,7,15,02,12,,20,20,1,13,04,120.568207,24.238389,2
2189,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,06,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,15,,,,C03,,,02,,,23,23,1,13,04,120.580081,24.219697,3
2190,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,07,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,15,2,09,2,C03,7,09,02,14,,21,21,1,06,04,120.682216,24.169587,2
2191,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,07,臺中市,太平區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,B03,7,09,02,01,,12,12,1,13,04,120.723860,24.129842,2
2192,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,08,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,11,04,120.747486,24.267271,3
2193,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,10,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,03,2,09,6,H01,8,18,10,17,,95,97,1,13,05,120.605342,24.161257,2
2194,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,10,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B02,,,02,,,59,,1,13,04,120.579320,24.218378,3
2195,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,10,臺中市,豐原區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,01,3,1,1,16,3,10,3,B03,7,05,02,08,,14,14,1,12,04,120.756887,24.275307,2
2196,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,11,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,49,1,06,04,120.666386,24.113336,3
2197,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,13,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,07,,1,12,04,120.541981,24.150464,3
2198,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,16,臺中市,南區,0,2,0,7,6,03,01,1,5,4,6,6,2,1,05,4,4,2,12,3,10,3,B03,7,05,02,05,,20,20,1,06,04,120.668284,24.114518,2
2199,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,17,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,82,,1,13,04,120.633472,24.173721,3
2200,66000,387130000C,(04)23274275,(04)23288582,2024,05,07,07,17,臺中市,西屯區,0,1,0,7,6,03,12,1,5,4,6,6,4,4,05,4,4,2,12,2,08,5,C03,7,01,01,12,,51,51,1,12,04,120.612825,24.171725,2
